elapsed,mq2,mq135,mq4,humidity,tempC,food_type,label
00:20:27,929,679,1296,71.80,26.80,Ikan Goreng,fresh
00:20:57,900,669,1285,74.90,27.20,Ikan Goreng,fresh
00:21:27,904,665,1290,76.10,27.30,Ikan Goreng,fresh
00:21:57,880,640,1264,77.20,27.30,Ikan Goreng,fresh
00:22:27,869,631,1243,78.00,27.40,Ikan Goreng,fresh
00:22:57,871,637,1255,78.60,27.40,Ikan Goreng,fresh
00:23:27,863,638,1250,79.10,27.40,Ikan Goreng,fresh
00:23:57,863,636,1243,79.60,27.50,Ikan Goreng,fresh
00:24:27,867,641,1245,80.00,27.50,Ikan Goreng,fresh
00:24:57,866,639,1245,80.40,27.50,Ikan Goreng,fresh
00:25:27,859,645,1243,80.70,27.50,Ikan Goreng,fresh
00:25:57,855,635,1232,80.90,27.60,Ikan Goreng,fresh
00:26:27,848,646,1233,81.10,27.60,Ikan Goreng,fresh
00:26:57,848,640,1227,81.30,27.60,Ikan Goreng,fresh
00:27:27,848,642,1222,81.60,27.60,Ikan Goreng,fresh
00:27:57,877,674,1245,81.70,27.60,Ikan Goreng,fresh
00:28:27,877,677,1235,81.80,27.60,Ikan Goreng,fresh
00:28:57,859,653,1210,81.90,27.60,Ikan Goreng,fresh
00:29:27,857,655,1221,82.10,27.70,Ikan Goreng,fresh
00:29:57,861,657,1230,82.20,27.60,Ikan Goreng,fresh
00:30:27,861,667,1224,82.30,27.70,Ikan Goreng,fresh
00:30:57,851,661,1219,82.30,27.70,Ikan Goreng,fresh
00:31:27,852,659,1215,82.40,27.70,Ikan Goreng,fresh
00:31:57,850,662,1233,82.60,27.70,Ikan Goreng,fresh
00:32:27,849,659,1210,82.60,27.70,Ikan Goreng,fresh
00:32:57,831,656,1207,82.80,27.70,Ikan Goreng,fresh
00:33:27,849,664,1207,82.80,27.70,Ikan Goreng,fresh
00:33:57,848,661,1214,82.80,27.70,Ikan Goreng,fresh
00:34:27,848,666,1211,83.00,27.70,Ikan Goreng,fresh
00:34:57,849,669,1200,83.00,27.70,Ikan Goreng,fresh
00:35:27,848,664,1197,83.10,27.70,Ikan Goreng,fresh
00:35:57,851,671,1207,83.20,27.70,Ikan Goreng,fresh
00:36:27,847,666,1201,83.30,27.70,Ikan Goreng,fresh
00:36:57,848,671,1200,83.30,27.70,Ikan Goreng,fresh
00:37:27,846,677,1199,83.30,27.70,Ikan Goreng,fresh
00:37:57,840,672,1202,83.40,27.70,Ikan Goreng,fresh
00:38:27,862,682,1211,83.50,27.70,Ikan Goreng,fresh
00:38:57,842,668,1190,83.60,27.70,Ikan Goreng,fresh
00:39:27,858,687,1214,83.50,27.70,Ikan Goreng,fresh
00:39:57,867,698,1219,83.50,27.70,Ikan Goreng,fresh
00:40:27,869,699,1215,83.60,27.60,Ikan Goreng,fresh
00:40:57,857,698,1216,83.60,27.60,Ikan Goreng,fresh
00:41:27,853,688,1207,83.60,27.60,Ikan Goreng,fresh
00:41:57,848,677,1203,83.80,27.60,Ikan Goreng,fresh
00:42:27,848,672,1200,83.80,27.60,Ikan Goreng,fresh
00:42:57,848,684,1201,83.80,27.60,Ikan Goreng,fresh
00:43:27,848,687,1201,83.90,27.60,Ikan Goreng,fresh
00:43:57,858,683,1185,84.10,27.60,Ikan Goreng,fresh
00:44:27,848,688,1199,84.00,27.60,Ikan Goreng,fresh
00:44:57,847,686,1195,84.10,27.60,Ikan Goreng,fresh
00:45:27,841,701,1215,84.10,27.60,Ikan Goreng,fresh
00:45:57,843,678,1189,84.20,27.60,Ikan Goreng,fresh
00:46:27,834,668,1183,84.30,27.60,Ikan Goreng,fresh
00:46:57,834,673,1180,84.30,27.60,Ikan Goreng,fresh
00:47:27,832,672,1186,84.30,27.60,Ikan Goreng,fresh
00:47:57,832,667,1169,84.40,27.60,Ikan Goreng,fresh
00:48:27,829,661,1184,84.40,27.60,Ikan Goreng,fresh
00:48:57,820,663,1173,84.50,27.60,Ikan Goreng,fresh
00:49:27,820,659,1168,84.50,27.60,Ikan Goreng,fresh
00:49:57,817,656,1195,84.50,27.60,Ikan Goreng,fresh
00:50:27,818,652,1171,84.60,27.60,Ikan Goreng,fresh
00:50:57,815,655,1169,84.60,27.60,Ikan Goreng,fresh
00:51:27,811,655,1154,84.60,27.60,Ikan Goreng,fresh
00:51:57,810,645,1165,84.60,27.60,Ikan Goreng,fresh
00:52:27,809,649,1162,84.60,27.60,Ikan Goreng,fresh
00:52:57,807,650,1168,84.60,27.60,Ikan Goreng,fresh
00:53:27,806,643,1155,84.60,27.60,Ikan Goreng,fresh
00:53:57,802,643,1162,84.70,27.50,Ikan Goreng,fresh
00:54:27,803,649,1155,84.60,27.50,Ikan Goreng,fresh
00:54:57,805,639,1152,84.70,27.50,Ikan Goreng,fresh
00:55:27,798,643,1159,84.70,27.50,Ikan Goreng,fresh
00:55:57,814,641,1154,84.70,27.50,Ikan Goreng,fresh
00:56:27,802,636,1116,84.80,27.50,Ikan Goreng,fresh
00:56:57,802,640,1151,84.70,27.50,Ikan Goreng,fresh
00:57:27,800,640,1149,84.70,27.50,Ikan Goreng,fresh
00:57:57,802,641,1147,84.70,27.50,Ikan Goreng,fresh
00:58:27,799,639,1151,84.80,27.40,Ikan Goreng,fresh
00:58:57,799,640,1147,84.90,27.40,Ikan Goreng,fresh
00:59:27,797,640,1155,85.00,27.50,Ikan Goreng,fresh
00:59:57,800,652,1130,85.00,27.50,Ikan Goreng,fresh
01:00:27,796,639,1152,85.00,27.40,Ikan Goreng,fresh
01:00:57,795,639,1156,85.00,27.50,Ikan Goreng,fresh
01:01:27,783,640,1147,85.10,27.50,Ikan Goreng,fresh
01:01:57,797,639,1149,85.10,27.50,Ikan Goreng,fresh
01:02:27,797,637,1150,85.20,27.50,Ikan Goreng,fresh
01:02:57,795,639,1143,85.20,27.50,Ikan Goreng,fresh
01:03:27,790,637,1143,85.20,27.50,Ikan Goreng,fresh
01:03:57,789,631,1141,85.30,27.50,Ikan Goreng,fresh
01:04:27,794,637,1141,85.20,27.50,Ikan Goreng,fresh
01:04:57,787,635,1139,85.10,27.50,Ikan Goreng,fresh
01:05:27,787,629,1175,85.20,27.50,Ikan Goreng,fresh
01:05:57,793,639,1143,85.20,27.50,Ikan Goreng,fresh
01:06:27,803,629,1140,85.30,27.50,Ikan Goreng,fresh
01:06:57,789,631,1145,85.20,27.50,Ikan Goreng,fresh
01:07:27,786,624,1151,85.20,27.50,Ikan Goreng,fresh
01:07:57,790,619,1146,85.30,27.50,Ikan Goreng,fresh
01:08:27,806,625,1136,85.30,27.50,Ikan Goreng,fresh
01:08:57,784,628,1142,85.30,27.50,Ikan Goreng,fresh
01:09:27,789,631,1143,85.30,27.50,Ikan Goreng,fresh
01:09:57,789,630,1149,85.30,27.50,Ikan Goreng,fresh
01:10:27,789,629,1146,85.30,27.50,Ikan Goreng,fresh
01:10:57,790,627,1141,85.30,27.50,Ikan Goreng,fresh
01:11:27,791,624,1136,85.30,27.50,Ikan Goreng,fresh
01:11:57,791,635,1146,85.30,27.50,Ikan Goreng,fresh
01:12:27,784,630,1140,85.30,27.50,Ikan Goreng,fresh
01:12:57,791,633,1143,85.30,27.50,Ikan Goreng,fresh
01:13:27,791,635,1145,85.30,27.40,Ikan Goreng,fresh
01:13:57,791,632,1138,85.50,27.40,Ikan Goreng,fresh
01:14:27,794,627,1143,85.50,27.40,Ikan Goreng,fresh
01:14:57,786,633,1143,85.50,27.40,Ikan Goreng,fresh
01:15:27,791,631,1142,85.50,27.40,Ikan Goreng,fresh
01:15:57,788,630,1143,85.60,27.40,Ikan Goreng,fresh
01:16:27,793,640,1149,85.60,27.40,Ikan Goreng,fresh
01:16:57,791,631,1141,85.60,27.40,Ikan Goreng,fresh
01:17:27,791,635,1142,85.60,27.40,Ikan Goreng,fresh
01:17:57,791,632,1141,85.70,27.40,Ikan Goreng,fresh
01:18:27,794,626,1143,85.60,27.40,Ikan Goreng,fresh
01:18:57,793,631,1141,85.70,27.40,Ikan Goreng,fresh
01:19:27,794,628,1141,85.60,27.40,Ikan Goreng,fresh
01:19:57,795,635,1136,85.70,27.40,Ikan Goreng,fresh
01:20:27,790,630,1110,85.70,27.40,Ikan Goreng,fresh
01:20:57,795,634,1143,85.80,27.40,Ikan Goreng,fresh
01:21:27,791,627,1139,85.80,27.30,Ikan Goreng,fresh
01:21:57,795,629,1142,85.80,27.30,Ikan Goreng,fresh
01:22:27,797,631,1143,85.80,27.30,Ikan Goreng,fresh
01:22:57,798,630,1143,85.80,27.30,Ikan Goreng,fresh
01:23:27,796,634,1123,85.90,27.30,Ikan Goreng,fresh
01:23:57,795,629,1158,85.90,27.30,Ikan Goreng,fresh
01:24:27,798,635,1147,85.90,27.20,Ikan Goreng,fresh
01:24:57,796,651,1155,85.90,27.20,Ikan Goreng,fresh
01:25:27,796,635,1143,85.90,27.20,Ikan Goreng,fresh
01:25:57,801,635,1152,86.00,27.20,Ikan Goreng,fresh
01:26:27,791,640,1142,86.00,27.20,Ikan Goreng,fresh
01:26:57,797,595,1149,86.10,27.20,Ikan Goreng,fresh
01:27:27,799,635,1138,86.10,27.10,Ikan Goreng,fresh
01:27:57,798,631,1151,86.10,27.10,Ikan Goreng,fresh
01:28:27,797,635,1154,86.10,27.10,Ikan Goreng,fresh
01:28:57,799,655,1152,86.20,27.10,Ikan Goreng,fresh
01:29:27,800,634,1181,86.30,27.10,Ikan Goreng,fresh
01:29:57,799,633,1154,86.30,27.10,Ikan Goreng,fresh
01:30:27,798,637,1149,86.40,27.10,Ikan Goreng,fresh
01:30:57,779,631,1153,86.40,27.00,Ikan Goreng,fresh
01:31:27,800,636,1160,86.40,27.00,Ikan Goreng,fresh
01:31:57,804,637,1159,86.40,27.00,Ikan Goreng,fresh
01:32:27,802,631,1155,86.50,27.00,Ikan Goreng,fresh
01:32:57,801,634,1154,86.60,27.00,Ikan Goreng,fresh
01:33:27,805,640,1161,86.70,27.00,Ikan Goreng,fresh
01:33:57,804,636,1159,86.80,27.10,Ikan Goreng,fresh
01:34:27,800,639,1161,86.90,27.10,Ikan Goreng,fresh
01:34:57,805,637,1168,86.90,27.10,Ikan Goreng,fresh
01:35:27,799,637,1161,87.00,27.20,Ikan Goreng,fresh
01:35:57,804,639,1165,86.90,27.20,Ikan Goreng,fresh
01:36:27,804,635,1163,86.90,27.30,Ikan Goreng,fresh
01:36:57,814,638,1165,86.80,27.30,Ikan Goreng,fresh
01:37:27,803,635,1155,86.80,27.30,Ikan Goreng,fresh
01:37:57,807,635,1163,86.70,27.30,Ikan Goreng,fresh
01:38:27,807,640,1168,86.80,27.30,Ikan Goreng,fresh
