elapsed,mq2,mq135,mq4,humidity,tempC,food_type,label
00:01:27,423,223,689,76.70,27.30,Telur Rebus,fresh
00:01:57,419,218,688,91.90,27.70,Telur Rebus,fresh
00:02:27,411,215,679,96.60,27.90,Telur Rebus,fresh
00:02:57,406,203,667,100.00,28.00,Telur Rebus,fresh
00:03:27,400,208,671,100.00,28.10,Telur Rebus,fresh
00:03:57,405,213,662,100.00,28.20,Telur Rebus,fresh
00:04:27,411,217,672,100.00,28.30,Telur Rebus,fresh
00:04:57,407,210,671,100.00,28.40,Telur Rebus,fresh
00:05:27,417,220,677,100.00,28.40,Telur Rebus,fresh
00:05:57,410,219,671,100.00,28.40,Telur Rebus,fresh
00:06:27,423,221,671,100.00,28.40,Telur Rebus,fresh
00:06:57,432,222,675,100.00,28.40,Telur Rebus,fresh
00:07:27,445,229,674,100.00,28.40,Telur Rebus,fresh
00:07:57,437,240,688,100.00,28.40,Telur Rebus,fresh
00:08:27,451,232,686,100.00,28.40,Telur Rebus,fresh
00:08:57,458,229,679,100.00,28.40,Telur Rebus,fresh
00:09:27,464,229,682,100.00,28.40,Telur Rebus,fresh
00:09:57,467,231,688,100.00,28.40,Telur Rebus,fresh
00:10:27,467,238,688,100.00,28.40,Telur Rebus,fresh
00:10:57,480,227,676,100.00,28.40,Telur Rebus,fresh
00:11:27,487,235,701,100.00,28.40,Telur Rebus,fresh
00:11:57,494,236,701,100.00,28.40,Telur Rebus,fresh
00:12:27,500,237,705,100.00,28.30,Telur Rebus,fresh
00:12:57,506,234,710,100.00,28.40,Telur Rebus,fresh
00:13:27,509,240,720,100.00,28.40,Telur Rebus,fresh
00:13:57,525,239,722,100.00,28.40,Telur Rebus,fresh
00:14:27,528,239,729,100.00,28.40,Telur Rebus,fresh
00:14:57,534,240,727,100.00,28.50,Telur Rebus,fresh
00:15:27,540,241,736,100.00,28.50,Telur Rebus,fresh
00:15:57,544,236,751,100.00,28.50,Telur Rebus,fresh
00:16:27,550,250,749,100.00,28.50,Telur Rebus,fresh
00:16:57,560,246,752,100.00,28.50,Telur Rebus,fresh
00:17:27,560,246,756,100.00,28.50,Telur Rebus,fresh
00:17:57,569,251,748,100.00,28.50,Telur Rebus,fresh
00:18:27,575,251,771,100.00,28.50,Telur Rebus,fresh
00:18:57,576,269,771,100.00,28.50,Telur Rebus,fresh
00:19:27,576,253,778,100.00,28.50,Telur Rebus,fresh
00:19:57,590,256,779,100.00,28.40,Telur Rebus,fresh
00:20:27,592,255,784,100.00,28.40,Telur Rebus,fresh
00:20:57,591,230,786,100.00,28.40,Telur Rebus,fresh
00:21:27,608,256,785,100.00,28.40,Telur Rebus,fresh
00:21:57,592,253,809,100.00,28.40,Telur Rebus,fresh
00:22:27,604,256,795,100.00,28.40,Telur Rebus,fresh
00:22:57,603,250,790,100.00,28.40,Telur Rebus,fresh
00:23:27,611,254,791,100.00,28.30,Telur Rebus,fresh
00:23:57,590,259,795,100.00,28.30,Telur Rebus,fresh
00:24:27,612,269,788,100.00,28.30,Telur Rebus,fresh
00:24:57,613,257,794,100.00,28.30,Telur Rebus,fresh
00:25:27,618,257,794,100.00,28.30,Telur Rebus,fresh
00:25:57,616,260,798,100.00,28.30,Telur Rebus,fresh
