elapsed,mq2,mq135,mq4,humidity,tempC,food_type,label
00:03:27,769,599,1127,66.50,26.80,Telur Rebus,fresh
00:03:57,771,610,1134,75.00,27.20,Telur Rebus,fresh
00:04:27,786,612,1135,77.80,27.30,Telur Rebus,fresh
00:04:57,777,624,1146,80.40,27.40,Telur Rebus,fresh
00:05:27,785,641,1149,82.40,27.50,Telur Rebus,fresh
00:05:57,805,659,1164,84.10,27.60,Telur Rebus,fresh
00:06:27,819,672,1173,85.30,27.70,Telur Rebus,fresh
00:06:57,853,693,1194,86.30,27.70,Telur Rebus,fresh
00:07:27,913,746,1235,87.10,27.80,Telur Rebus,fresh
00:07:57,950,752,1253,87.70,27.80,Telur Rebus,fresh
00:08:27,999,765,1293,88.20,27.90,Telur Rebus,fresh
00:08:57,1058,781,1322,88.60,27.90,Telur Rebus,fresh
00:09:27,1213,911,1451,89.00,27.90,Telur Rebus,fresh
00:09:57,1250,895,1470,89.30,27.90,Telur Rebus,fresh
00:10:27,1300,907,1484,89.50,28.00,Telur Rebus,fresh
00:10:57,1347,919,1521,89.70,28.00,Telur Rebus,fresh
00:11:27,1391,929,1559,90.00,28.00,Telur Rebus,fresh
00:11:57,1423,945,1581,90.10,28.10,Telur Rebus,fresh
00:12:27,1456,948,1615,90.20,28.10,Telur Rebus,fresh
00:12:57,1485,951,1633,90.20,28.10,Telur Rebus,fresh
00:13:27,1505,929,1662,90.30,28.10,Telur Rebus,fresh
00:13:57,1531,977,1708,90.30,28.10,Telur Rebus,fresh
00:14:27,1556,991,1705,90.40,28.10,Telur Rebus,fresh
00:14:57,1575,1006,1733,90.40,28.10,Telur Rebus,fresh
00:15:27,1587,1017,1750,90.40,28.20,Telur Rebus,fresh
00:15:57,1598,1019,1769,90.40,28.20,Telur Rebus,fresh
00:16:27,1611,1023,1793,90.60,28.20,Telur Rebus,fresh
00:16:57,1619,1040,1810,90.70,28.20,Telur Rebus,fresh
00:17:27,1635,1049,1825,90.80,28.20,Telur Rebus,fresh
00:17:57,1635,1060,1840,90.80,28.20,Telur Rebus,fresh
00:18:27,1650,1063,1863,90.90,28.20,Telur Rebus,fresh
00:18:57,1651,1067,1872,90.90,28.20,Telur Rebus,fresh
00:19:27,1655,1074,1891,90.90,28.30,Telur Rebus,fresh
