elapsed,mq2,mq135,mq4,humidity,tempC,food_type,label
01:13:27,377,327,524,100.00,29.30,Nasi Goreng,fresh
01:13:57,382,325,496,100.00,29.30,Nasi Goreng,fresh
01:14:27,376,330,511,100.00,29.30,Nasi Goreng,fresh
01:14:57,378,322,493,100.00,29.30,Nasi Goreng,fresh
01:15:27,374,322,496,100.00,29.20,Nasi Goreng,fresh
01:15:57,379,326,493,100.00,29.20,Nasi Goreng,fresh
01:16:27,372,320,498,100.00,29.20,Nasi Goreng,fresh
01:16:57,386,322,491,100.00,29.20,Nasi Goreng,fresh
01:17:27,381,321,496,100.00,29.20,Nasi Goreng,fresh
01:17:57,368,325,487,100.00,29.10,Nasi Goreng,fresh
01:18:27,375,327,486,100.00,29.10,Nasi Goreng,fresh
01:18:57,381,331,495,100.00,29.10,Nasi Goreng,fresh
01:19:27,382,327,494,100.00,29.10,Nasi Goreng,fresh
01:19:57,372,322,493,100.00,29.10,Nasi Goreng,fresh
01:20:27,374,323,495,100.00,29.10,Nasi Goreng,fresh
01:20:57,371,324,493,100.00,29.10,Nasi Goreng,fresh
01:21:27,371,324,493,100.00,29.00,Nasi Goreng,fresh
01:21:57,379,325,494,100.00,29.00,Nasi Goreng,fresh
01:22:27,382,326,496,100.00,29.00,Nasi Goreng,fresh
01:22:57,379,327,489,100.00,29.00,Nasi Goreng,fresh
01:23:27,383,322,496,100.00,29.00,Nasi Goreng,fresh
01:23:57,379,346,494,100.00,29.00,Nasi Goreng,fresh
01:24:27,375,313,497,100.00,29.00,Nasi Goreng,fresh
01:24:57,382,331,497,100.00,29.00,Nasi Goreng,fresh
01:25:27,384,327,496,100.00,29.00,Nasi Goreng,fresh
01:25:57,383,331,496,100.00,29.00,Nasi Goreng,fresh
01:26:27,383,326,492,100.00,29.00,Nasi Goreng,fresh
01:26:57,386,326,505,100.00,29.00,Nasi Goreng,fresh
01:27:27,384,333,499,100.00,28.90,Nasi Goreng,fresh
01:27:57,382,337,497,100.00,28.90,Nasi Goreng,fresh
01:28:27,390,340,508,100.00,28.90,Nasi Goreng,fresh
01:28:57,398,347,511,100.00,28.90,Nasi Goreng,fresh
01:29:27,411,359,529,100.00,28.90,Nasi Goreng,fresh
01:29:57,404,362,541,100.00,28.90,Nasi Goreng,fresh
01:30:27,427,367,537,100.00,28.90,Nasi Goreng,fresh
01:30:57,422,367,538,100.00,28.80,Nasi Goreng,fresh
01:31:27,421,368,509,100.00,28.80,Nasi Goreng,fresh
01:31:57,405,354,528,100.00,28.80,Nasi Goreng,fresh
01:32:27,400,350,511,100.00,28.80,Nasi Goreng,fresh
01:32:57,408,344,496,100.00,28.80,Nasi Goreng,fresh
01:33:27,400,343,511,100.00,28.80,Nasi Goreng,fresh
01:33:57,400,335,501,100.00,28.70,Nasi Goreng,fresh
01:34:27,393,340,505,100.00,28.70,Nasi Goreng,fresh
01:34:57,386,336,507,100.00,28.70,Nasi Goreng,fresh
01:35:27,398,351,511,100.00,28.70,Nasi Goreng,fresh
01:35:57,403,353,525,100.00,28.70,Nasi Goreng,fresh
01:36:27,403,354,525,100.00,28.60,Nasi Goreng,fresh
01:36:57,400,355,510,100.00,28.60,Nasi Goreng,fresh
01:37:27,413,359,526,100.00,28.60,Nasi Goreng,fresh
01:37:57,410,358,527,100.00,28.60,Nasi Goreng,fresh
01:38:27,415,359,530,100.00,28.60,Nasi Goreng,fresh
01:38:57,402,355,523,100.00,28.60,Nasi Goreng,fresh
01:39:27,400,347,511,100.00,28.50,Nasi Goreng,fresh
01:39:57,401,354,526,100.00,28.50,Nasi Goreng,fresh
01:40:27,403,352,523,100.00,28.50,Nasi Goreng,fresh
01:40:57,402,337,511,100.00,28.50,Nasi Goreng,fresh
01:41:27,400,348,511,100.00,28.50,Nasi Goreng,fresh
01:41:57,413,359,511,100.00,28.50,Nasi Goreng,fresh
01:42:27,407,356,528,100.00,28.50,Nasi Goreng,fresh
01:42:57,401,353,524,100.00,28.50,Nasi Goreng,fresh
01:43:27,400,348,511,100.00,28.50,Nasi Goreng,fresh
01:43:57,400,352,511,100.00,28.50,Nasi Goreng,fresh
01:44:27,400,346,511,100.00,28.50,Nasi Goreng,fresh
